Tract,Assigned To:,Request Type,Cluster Group,Population,Median Income,Per Capita,Under Poverty,Caucasians,Latinos,African Americans,Others,High School Graduates,Bachelors Degree,Graduate or PhD Degree,US Citizens by Birth,US Citizens via Naturalization,Non US Citizens,Unemployed Veterns,Unemployed Non-Veterns,Employed Veterns,Employed Non-Veterns,Veterns Labor Force,Non-Veterns Labor Force,High School Enrollment,Undergraduate Enrollment,Graduate or PhD Enrollment
1100,Health and Public Safety,Emergency - Other,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1100,Health and Public Safety,Emergency - Other,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1100,Health and Public Safety,Emergency - Tree or Brush Debris,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
500,Public Services,Maintenance Ditch/Drainage/Flooding,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1100,Health and Public Safety,Emergency - Tree or Brush Debris,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
500,Public Services,Maintenance Ditch/Drainage/Flooding,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1100,Health and Public Safety,Emergency - Other,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1100,Health and Public Safety,Emergency - Tree or Brush Debris,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1100,Health and Public Safety,Emergency - Other,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
301,Health and Public Safety,Emergency - Flooding,3,4355,20845,19201,1310,2160,334,1822,27,517,826,375,3980,162,88,0,152,0,1727,0,1879,34,917,351
1100,Health and Public Safety,Emergency - Other,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1100,Public Services,Streetlight/Lamp,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
500,Neighborhood,Tree/Limbs (Public Property),6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1803,Neighborhood,Tree/Limbs (Public Property),1,5457,28901,30587,621,3693,353,1168,39,1011,773,551,4756,418,144,0,187,0,846,0,1033,89,462,16
1000,Health and Public Safety,Emergency - Flooding,2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
200,Neighborhood,Tree/Limbs (Public Property),5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
1100,Public Services,Other,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
500,Neighborhood,Tree/Limbs (Public Property),6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1000,Neighborhood,Trash/Debris (Private Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1000,Health and Public Safety,Emergency - Flooding,2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
500,Neighborhood,Tree/Limbs (Public Property),6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1100,Health and Public Safety,Emergency - Other,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
301,Neighborhood,Tree/Limbs (Public Property),3,4355,20845,19201,1310,2160,334,1822,27,517,826,375,3980,162,88,0,152,0,1727,0,1879,34,917,351
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
500,Public Services,Road Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
500,Public Services,Streetlight/Lamp,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
500,Public Services,Streetlight/Lamp,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
500,Neighborhood,Tree/Limbs (Public Property),6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
200,Neighborhood,Tree/Limbs (Public Property),5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
400,Neighborhood,Tree/Limbs (Public Property),3,6655,23015,18756,1776,2389,518,3364,0,1169,709,449,6285,171,161,0,140,120,953,120,1093,303,401,273
1100,Health and Public Safety,Mosquito Control,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1603,Public Services,Maintenance Ditch/Drainage/Flooding,1,1467,17042,24036,427,1099,149,255,0,159,228,231,1257,91,97,0,26,14,536,14,562,6,405,190
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1902,Public Services,Other,1,3192,13594,13393,1201,1703,186,1395,13,685,48,67,2914,75,68,0,0,0,386,0,386,221,94,0
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1100,Neighborhood,Tree/Limbs (Public Property),3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
500,Public Services,Other,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
902,Public Services,Traffic/Pedestrian Signal,1,6733,2646,2155,10,5186,1145,613,45,35,10,40,6010,243,263,0,284,0,1123,0,1407,4,6617,58
1202,Neighborhood,Tree/Limbs (Private Property),3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
1201,Neighborhood,Tree/Limbs (Public Property),1,3421,32714,32910,234,2441,460,480,72,474,538,563,2824,359,71,0,41,15,557,15,598,226,238,88
500,Neighborhood,Tree/Limbs (Public Property),6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
200,Public Services,Road Repair,5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
200,Public Services,Road Repair,5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
200,Neighborhood,Tree/Limbs (Public Property),5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
301,Neighborhood,Tree/Limbs (Public Property),3,4355,20845,19201,1310,2160,334,1822,27,517,826,375,3980,162,88,0,152,0,1727,0,1879,34,917,351
1202,Health and Public Safety,Emergency - Tree or Brush Debris,3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1202,Neighborhood,General Code Issue,3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1100,Neighborhood,Building (Abandoned/Damaged),3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1000,Public Services,Maintenance Ditch/Drainage/Flooding,2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
301,Public Services,Other,3,4355,20845,19201,1310,2160,334,1822,27,517,826,375,3980,162,88,0,152,0,1727,0,1879,34,917,351
500,Public Services,Streetlight/Lamp,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1000,Health and Public Safety,Emergency - Tree or Brush Debris,2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1000,Public Services,Maintenance Ditch/Drainage/Flooding,2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
600,Health and Public Safety,Emergency - Other,1,5195,20582,13268,1777,290,38,4574,0,1036,309,66,5063,23,76,0,279,0,731,0,1010,317,205,67
1604,Neighborhood,Tree/Limbs (Public Property),4,8129,18544,20622,3088,6731,1059,660,60,523,844,963,6820,429,744,42,68,22,4132,64,4200,59,3679,581
600,Neighborhood,Tree/Limbs (Public Property),1,5195,20582,13268,1777,290,38,4574,0,1036,309,66,5063,23,76,0,279,0,731,0,1010,317,205,67
1604,Public Services,Traffic/Pedestrian Signal,4,8129,18544,20622,3088,6731,1059,660,60,523,844,963,6820,429,744,42,68,22,4132,64,4200,59,3679,581
400,Public Services,Other,3,6655,23015,18756,1776,2389,518,3364,0,1169,709,449,6285,171,161,0,140,120,953,120,1093,303,401,273
808,Public Services,Maintenance Ditch/Drainage/Flooding,1,3305,19755,19644,1235,1949,467,709,19,444,451,478,2646,215,370,0,92,41,1204,41,1296,82,834,333
1202,Health and Public Safety,Emergency - Tree or Brush Debris,3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
1202,Health and Public Safety,Emergency - Tree or Brush Debris,3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
301,Public Services,Streetlight/Lamp,3,4355,20845,19201,1310,2160,334,1822,27,517,826,375,3980,162,88,0,152,0,1727,0,1879,34,917,351
301,Public Services,Streetlight/Lamp,3,4355,20845,19201,1310,2160,334,1822,27,517,826,375,3980,162,88,0,152,0,1727,0,1879,34,917,351
1100,Public Services,Traffic/Pedestrian Signal,3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
301,Neighborhood,Trash/Debris (Private Property),3,4355,20845,19201,1310,2160,334,1822,27,517,826,375,3980,162,88,0,152,0,1727,0,1879,34,917,351
1604,Neighborhood,Tree/Limbs (Public Property),4,8129,18544,20622,3088,6731,1059,660,60,523,844,963,6820,429,744,42,68,22,4132,64,4200,59,3679,581
500,Neighborhood,Trash/Debris (Public Property),6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1100,Neighborhood,Trash/Debris (Private Property),3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
500,Public Services,Road Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
400,Public Services,Streetlight/Lamp,3,6655,23015,18756,1776,2389,518,3364,0,1169,709,449,6285,171,161,0,140,120,953,120,1093,303,401,273
400,Public Services,Other,3,6655,23015,18756,1776,2389,518,3364,0,1169,709,449,6285,171,161,0,140,120,953,120,1093,303,401,273
808,Neighborhood,Trash/Debris (Public Property),1,3305,19755,19644,1235,1949,467,709,19,444,451,478,2646,215,370,0,92,41,1204,41,1296,82,834,333
200,Public Services,Road Repair,5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
1604,Public Services,Traffic/Pedestrian Signal,4,8129,18544,20622,3088,6731,1059,660,60,523,844,963,6820,429,744,42,68,22,4132,64,4200,59,3679,581
1604,Public Services,Streetlight/Lamp,4,8129,18544,20622,3088,6731,1059,660,60,523,844,963,6820,429,744,42,68,22,4132,64,4200,59,3679,581
1604,Public Services,Traffic/Pedestrian Signal,4,8129,18544,20622,3088,6731,1059,660,60,523,844,963,6820,429,744,42,68,22,4132,64,4200,59,3679,581
1604,Public Services,Traffic/Pedestrian Signal,4,8129,18544,20622,3088,6731,1059,660,60,523,844,963,6820,429,744,42,68,22,4132,64,4200,59,3679,581
1100,Neighborhood,Tree/Limbs (Public Property),3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1803,Neighborhood,Tree/Limbs (Public Property),1,5457,28901,30587,621,3693,353,1168,39,1011,773,551,4756,418,144,0,187,0,846,0,1033,89,462,16
500,Public Services,Road Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1203,Neighborhood,Tree/Limbs (Public Property),1,3542,33315,28551,796,2377,205,687,18,374,536,679,3219,147,138,0,0,10,1065,10,1065,126,307,180
500,Health and Public Safety,Vehicle (Abandoned/Non-Operational),6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1100,Neighborhood,Trash/Debris (Public Property),3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
500,Public Services,Road Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1202,Neighborhood,Trash/Debris (Private Property),3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
806,Neighborhood,Building (Abandoned/Damaged),1,2414,17448,19195,978,1583,206,231,15,158,212,533,1760,164,464,0,85,8,889,8,974,26,700,588
1202,Neighborhood,Grass (Overgrown),3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
200,Public Services,Streetlight/Lamp,5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
200,Public Services,Streetlight/Lamp,5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
808,Public Services,Other,1,3305,19755,19644,1235,1949,467,709,19,444,451,478,2646,215,370,0,92,41,1204,41,1296,82,834,333
1201,Neighborhood,General Code Issue,1,3421,32714,32910,234,2441,460,480,72,474,538,563,2824,359,71,0,41,15,557,15,598,226,238,88
1000,Transportation,Parking in Yard (Other Than Driveway),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
200,Neighborhood,Trash/Debris (Public Property),5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
500,Public Services,Streetlight/Lamp,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
200,Neighborhood,Tree/Limbs (Public Property),5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
200,Neighborhood,Tree/Limbs (Public Property),5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
1000,Public Services,Maintenance Ditch/Drainage/Flooding,2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
500,Neighborhood,Trash/Debris (Private Property),6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
1603,Public Services,Streetlight/Lamp,1,1467,17042,24036,427,1099,149,255,0,159,228,231,1257,91,97,0,26,14,536,14,562,6,405,190
1000,Neighborhood,Trash/Debris (Private Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1201,Public Services,Other,1,3421,32714,32910,234,2441,460,480,72,474,538,563,2824,359,71,0,41,15,557,15,598,226,238,88
1000,Transportation,Parking in Yard (Other Than Driveway),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1000,Transportation,Parking in Yard (Other Than Driveway),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1000,Public Services,Street Sign,2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
200,Public Services,Streetlight/Lamp,5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
1000,Public Services,Other,2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1202,Neighborhood,General Code Issue,3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
1000,Neighborhood,Tree/Limbs (Public Property),2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
1604,Neighborhood,Trash/Debris (Private Property),4,8129,18544,20622,3088,6731,1059,660,60,523,844,963,6820,429,744,42,68,22,4132,64,4200,59,3679,581
500,Public Services,Road Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
500,Neighborhood,Trash/Debris (Private Property),6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
600,Neighborhood,Grass (Overgrown),1,5195,20582,13268,1777,290,38,4574,0,1036,309,66,5063,23,76,0,279,0,731,0,1010,317,205,67
1201,Neighborhood,Trash/Debris (Private Property),1,3421,32714,32910,234,2441,460,480,72,474,538,563,2824,359,71,0,41,15,557,15,598,226,238,88
1201,Public Services,Road Repair,1,3421,32714,32910,234,2441,460,480,72,474,538,563,2824,359,71,0,41,15,557,15,598,226,238,88
1202,Neighborhood,General Code Issue,3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
808,Health and Public Safety,Vehicle (Abandoned/Non-Operational),1,3305,19755,19644,1235,1949,467,709,19,444,451,478,2646,215,370,0,92,41,1204,41,1296,82,834,333
1202,Public Services,Traffic/Pedestrian Signal,3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
1100,Neighborhood,Tree/Limbs (Public Property),3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
500,Public Services,Sidewalk Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
500,Public Services,Sidewalk Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
500,Public Services,Sidewalk Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
200,Public Services,Sidewalk Repair,5,6671,7174,11678,3568,5009,679,1081,50,612,163,325,6202,170,209,0,219,0,2251,0,2470,138,4252,582
500,Public Services,Sidewalk Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
500,Public Services,Sidewalk Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
500,Public Services,Road Repair,6,5171,24516,30253,1618,3886,484,1002,72,518,1018,908,4684,76,335,0,65,50,1621,50,1686,65,770,393
808,Neighborhood,Trash/Debris (Private Property),1,3305,19755,19644,1235,1949,467,709,19,444,451,478,2646,215,370,0,92,41,1204,41,1296,82,834,333
1100,Neighborhood,Building (Abandoned/Damaged),3,7143,40000,39743,618,5867,550,649,22,657,1303,1876,6073,555,300,0,0,0,817,0,817,346,317,268
1603,Neighborhood,Tree/Limbs (Public Property),1,1467,17042,24036,427,1099,149,255,0,159,228,231,1257,91,97,0,26,14,536,14,562,6,405,190
1202,Public Services,Road Repair,3,7309,33838,39611,624,5478,839,862,67,1215,1438,1110,6478,349,167,0,70,50,1829,50,1899,83,522,404
1000,Public Services,Other,2,5596,16646,37463,2481,5111,891,121,56,245,606,1166,5394,85,75,0,126,0,1711,0,1837,114,2300,413
301,Neighborhood,Trash/Debris (Private Property),3,4355,20845,19201,1310,2160,334,1822,27,517,826,375,3980,162,88,0,152,0,1727,0,1879,34,917,351
808,Public Services,Streetlight/Lamp,1,3305,19755,19644,1235,1949,467,709,19,444,451,478,2646,215,370,0,92,41,1204,41,1296,82,834,333
